env,method,n_seeds,return_iqm,return_lo,return_hi,cost_iqm,cost_lo,cost_hi,violation,sigma_c2,sigma_r2,sigma_c2_uniform,sigma_c2_qstar,xi_mean,xi_ess,ess_frac,eval_points
SafetyHalfCheetahVelocity-v1,pcrpo_uniform,7,-596.927633134158,-614.6931169671446,-216.99250432355603,0.0,0.0,0.0,0.0,12.709272572423966,111879.40282283883,12.709272572423966,1.7382392545543175,0.8948700773928847,0.46410425073866335,nan,16
SafetyHalfCheetahVelocity-v1,pcrpo_vosr,7,-309.5057598440892,-599.8403080356004,58.26924653634687,0.0,0.0,0.2,0.08928571428571429,660.9058231911503,13877.394868893785,196.76652385793523,15.113857876776654,0.9444524645805359,0.4826400487550667,0.4415847584267526,16
SafetyHalfCheetahVelocity-v1,sac_lag_safety_per,7,19.571287142909046,-473.05488077753006,670.6222990361703,1.5,0.0,43.766666666666666,0.125,170.70935492262674,574175.553130873,83.15655290319569,8.987383921251991,0.9218934513628483,0.47627970709332396,nan,16
SafetyHalfCheetahVelocity-v1,sac_lag_td_per,7,-405.101952371109,-605.1981128187402,181.21400015114006,0.7666666666666667,0.0,3.7333333333333334,0.0,166.39096411928958,1134340.276193265,95.11124324510133,18.64862264394595,0.9215271419712475,0.49916967856032507,nan,16
SafetyHalfCheetahVelocity-v1,sac_lag_uncertainty_per,7,-130.96828346917414,-595.3993162848972,494.20787907469503,0.03333333333333333,0.0,38.7,0.10714285714285714,100.4820118491762,505340.4286362539,63.99600330851352,17.601451001618816,0.9410649383706706,0.5265487270163638,nan,16
SafetyHalfCheetahVelocity-v1,sac_lag_uniform,7,-371.7761828098188,-598.7131657021471,-5.517239475554194,1.5666666666666667,0.0,33.63333333333334,0.026785714285714284,227943.59584613846,792823.6065281717,227943.59584613846,4233.490052539563,0.9043176025152206,0.4993820633473141,nan,16
SafetyHalfCheetahVelocity-v1,sac_lag_vosr,7,-474.39251839233566,-602.9202056361918,-100.81855573350231,0.0,0.0,0.2,0.0,128.32088569007811,54396.08187512635,104.36337804116462,13.465262336531415,0.9413997568190098,0.5334141924977303,0.38693168003852113,16
SafetyHopperVelocity-v1,crpo_safety_per,7,64.0702434359916,23.3803394263084,124.66684400989112,2.966666666666667,0.0,8.566666666666666,0.03571428571428571,440.04872492078545,383758.07636319875,273.621581779017,96.46935725624836,0.9750076516398362,0.4124199295682566,nan,16
SafetyHopperVelocity-v1,crpo_td_per,7,27.47773368369833,14.995486909402558,84.49258183493382,0.0,0.0,12.933333333333334,0.03571428571428571,4938.396892121448,674022.375738473,2465.967069247767,827.7447263381064,0.9652654709560531,0.40495395354394403,nan,16
SafetyHopperVelocity-v1,crpo_uncertainty_per,7,37.70919156967202,19.783864226456856,77.16402633121214,0.9333333333333333,0.0,8.0,0.008928571428571428,5136.578616554762,5769900.095904215,3664.100238460913,1162.268071263167,0.9748971600617681,0.40805491618812084,nan,16
SafetyHopperVelocity-v1,crpo_uniform,7,90.49444611233386,24.445509975213902,196.21873703639736,5.966666666666667,0.8333333333333334,18.01333333333326,0.044642857142857144,4018.428979083389,1158617.0851417584,4018.428979083389,1349.1461911819783,0.9873550481029919,0.4342373206413218,nan,16
SafetyHopperVelocity-v1,crpo_vosr,7,38.19290950187393,21.82959469405321,56.97551702383519,1.8,0.0,7.533333333333334,0.0,1488435.4696468562,103047.019990933,6522053.847217943,578088.1267097112,0.9700145939631122,0.4088831645037447,0.4972942086847977,16
SafetyHopperVelocity-v1,pcrpo_safety_per,7,35.85375313619691,11.727281097410778,88.21886403799111,0.0,0.0,1.9333333333333331,0.0,172.00235636734027,644258.0699457601,121.27003561619686,36.716999163262635,0.9908034679080758,0.40978730163936106,nan,16
SafetyHopperVelocity-v1,pcrpo_td_per,7,74.53468294481756,25.647015547063983,151.17830089410936,3.1,0.0,10.966666666666669,0.0625,14509.57457696089,2083038.153331073,5313.376538253886,706.7673397503575,0.9423522555402347,0.3922260410285422,nan,16
SafetyHopperVelocity-v1,pcrpo_uncertainty_per,7,54.72020473013005,20.653806501375247,187.5659994332778,1.0666666666666669,0.0,3.4666666666666672,0.008928571428571428,768.0127761059233,2096066.6747274993,735.0317232432424,93.15071750811462,0.9402247779071331,0.39563717999096426,nan,16
SafetyHopperVelocity-v1,pcrpo_uniform,7,84.89483642313496,40.909189517400605,139.52362561279443,2.7666666666666666,0.8125000000000012,22.8,0.05357142857142857,3161.154518331686,969763.1252408513,3161.154518331686,786.6558990507682,0.9611154188002858,0.4035733896972878,nan,16
SafetyHopperVelocity-v1,pcrpo_vosr,7,29.699422650081335,17.26189513447679,41.686749527807436,2.7333333333333334,0.0,10.133333333333333,0.0,113304.17962960966,37429.02046579061,498099.5890088963,52927.40474228615,0.9812595381268433,0.39957762429756777,0.5077319846577754,16
SafetyHopperVelocity-v1,sac_lag_safety_per,7,77.45595792268381,29.261402859172044,158.551288423356,6.333333333333333,0.0,15.73333333333333,0.125,233616.68046086744,28156197.31644053,102088.957439939,28684.96219063171,0.9563881824059146,0.39735890419355463,nan,16
SafetyHopperVelocity-v1,sac_lag_td_per,7,58.17552228035358,28.409723531903964,123.01465211259892,4.2333333333333325,0.682500000000001,11.8,0.0625,5638.55389369837,959570.8990595344,3268.832874868086,245.55301253352783,0.9651053170008319,0.41589429934642147,nan,16
SafetyHopperVelocity-v1,sac_lag_uncertainty_per,7,38.31055186336183,16.09322924658538,95.03008556883086,0.2,0.0,0.9,0.0,4543.505459980214,570946.0181704318,3393.2682526971885,1001.2182075215453,1.003632625831025,0.43213540049535887,nan,16
